epoch,step,train_loss_epoch,train_loss_step,val_RMSE,val_loss
0,49,,0.7397068738937378,,
0,99,,0.6233624815940857,,
0,149,,0.5549106597900391,,
0,199,,0.6522471904754639,,
0,249,,0.5875473022460938,,
0,299,,0.6124582290649414,,
0,349,,0.6971069574356079,,
0,399,,0.5938762426376343,,
0,449,,0.5484854578971863,,
0,499,,0.6102144718170166,,
0,549,,0.6866183876991272,,
0,599,,0.5828319787979126,,
0,649,,0.5889502763748169,,
0,699,,0.590312123298645,,
0,749,,0.5193704962730408,,
0,799,,0.6560750007629395,,
0,849,,0.5331519842147827,,
0,899,,0.6272761225700378,,
0,949,,0.6857056021690369,,
0,999,,0.506330132484436,,
0,1049,,0.5399277210235596,,
0,1099,,0.5957120060920715,,
0,1149,,0.6555406451225281,,
0,1189,,,4.106442928314209,2.0951030254364014
0,1189,0.6013045310974121,,,
1,1199,,0.4421499967575073,,
1,1249,,0.5194177031517029,,
1,1299,,0.64118492603302,,
1,1349,,0.45181983709335327,,
1,1399,,0.5408872961997986,,
1,1449,,0.5804622173309326,,
1,1499,,0.47551608085632324,,
1,1549,,0.5238319635391235,,
1,1599,,0.5934457778930664,,
1,1649,,0.5231829881668091,,
1,1699,,0.5980402231216431,,
1,1749,,0.5150575041770935,,
1,1799,,0.46005234122276306,,
1,1849,,0.45761096477508545,,
1,1899,,0.5872806906700134,,
1,1949,,0.62381911277771,,
1,1999,,0.5670106410980225,,
1,2049,,0.5424123406410217,,
1,2099,,0.6357009410858154,,
1,2149,,0.6062639951705933,,
1,2199,,0.5181371569633484,,
1,2249,,0.6115156412124634,,
1,2299,,0.4946620762348175,,
1,2349,,0.5206773281097412,,
1,2379,,,4.127686023712158,2.161893844604492
1,2379,0.5447375178337097,,,
2,2399,,0.5408440828323364,,
2,2449,,0.514867901802063,,
2,2499,,0.4945024251937866,,
2,2549,,0.5376913547515869,,
2,2599,,0.5872239470481873,,
2,2649,,0.4527543783187866,,
2,2699,,0.516244113445282,,
2,2749,,0.5634267330169678,,
2,2799,,0.44625645875930786,,
2,2849,,0.48311400413513184,,
2,2899,,0.5344626307487488,,
2,2949,,0.538103461265564,,
2,2999,,0.4908486008644104,,
2,3049,,0.5553362369537354,,
2,3099,,0.5313291549682617,,
2,3149,,0.5143762826919556,,
2,3199,,0.5639392137527466,,
2,3249,,0.6079436540603638,,
2,3299,,0.5494073629379272,,
2,3349,,0.6085388660430908,,
2,3399,,0.5979883670806885,,
2,3449,,0.5421360731124878,,
2,3499,,0.48977911472320557,,
2,3549,,0.5029245018959045,,
2,3569,,,4.177489280700684,2.2753446102142334
2,3569,0.5179800987243652,,,
3,3599,,0.6119346618652344,,
3,3649,,0.5176107883453369,,
3,3699,,0.5435069799423218,,
3,3749,,0.5308933854103088,,
3,3799,,0.46115005016326904,,
3,3849,,0.4291825294494629,,
3,3899,,0.5500494837760925,,
3,3949,,0.48958760499954224,,
3,3999,,0.4419623017311096,,
3,4049,,0.4052303433418274,,
3,4099,,0.5827289819717407,,
3,4149,,0.5003427267074585,,
3,4199,,0.4466189742088318,,
3,4249,,0.49517473578453064,,
3,4299,,0.5279548168182373,,
3,4349,,0.5243701934814453,,
3,4399,,0.5465784072875977,,
3,4449,,0.434076726436615,,
3,4499,,0.4572013318538666,,
3,4549,,0.5042378902435303,,
3,4599,,0.47763630747795105,,
3,4649,,0.5047169923782349,,
3,4699,,0.4503629803657532,,
3,4749,,0.6431448459625244,,
3,4759,,,4.224991798400879,2.330355167388916
3,4759,0.5086669325828552,,,
4,4799,,0.6036988496780396,,
4,4849,,0.5277136564254761,,
4,4899,,0.501968264579773,,
4,4949,,0.4293420910835266,,
4,4999,,0.5482525825500488,,
4,5049,,0.4817846119403839,,
4,5099,,0.4753749370574951,,
4,5149,,0.48972001671791077,,
4,5199,,0.3988596796989441,,
4,5249,,0.4193960428237915,,
4,5299,,0.530016303062439,,
4,5349,,0.5831327438354492,,
4,5399,,0.5004398226737976,,
4,5449,,0.5139122009277344,,
4,5499,,0.5253465175628662,,
4,5549,,0.4566536545753479,,
4,5599,,0.48970794677734375,,
4,5649,,0.4577837288379669,,
4,5699,,0.47425729036331177,,
4,5749,,0.4531598687171936,,
4,5799,,0.5445512533187866,,
4,5849,,0.5909391641616821,,
4,5899,,0.5198665857315063,,
4,5949,,0.5690597891807556,,
4,5949,,,4.169911861419678,2.2959513664245605
4,5949,0.5045737624168396,,,
5,5999,,0.5331808924674988,,
5,6049,,0.5466972589492798,,
5,6099,,0.4947267174720764,,
5,6149,,0.4659663736820221,,
5,6199,,0.5659817457199097,,
5,6249,,0.5714809894561768,,
5,6299,,0.41634631156921387,,
5,6349,,0.46231576800346375,,
5,6399,,0.5200244188308716,,
5,6449,,0.5368406772613525,,
5,6499,,0.521257758140564,,
5,6549,,0.3884311020374298,,
5,6599,,0.4645393192768097,,
5,6649,,0.5476486086845398,,
5,6699,,0.5115606188774109,,
5,6749,,0.4814407527446747,,
5,6799,,0.5019626617431641,,
5,6849,,0.45474642515182495,,
5,6899,,0.536578893661499,,
5,6949,,0.484171986579895,,
5,6999,,0.6016010046005249,,
5,7049,,0.5186285376548767,,
5,7099,,0.496646910905838,,
5,7139,,,4.289305210113525,2.27694034576416
5,7139,0.5005508661270142,,,
